LKPTAB_NAME,LKPTAB_FIELD_POSITION,LKPTAB_FIELD_NAME,LKPTAB_FIELD_DATATYPE,LKPTAB_FIELD_LENGTH,LKPTAB_FIELD_DESC,LKPTAB_KEY_IND,LKPTAB_MAINKEY_IND,CHKTAB_NAME,CHKTAB_FIELD_NAME,CHKTAB_KEY_IND,TXTTAB_NAME,TXTTAB_FIELD_NAME,TXTTAB_LANG_FIELD,TXTTAB_KEY_IND,DOMAIN,FLAG,CHK_TAB_CONDITIONS,TXT_TAB_CONDITIONS,STATUS,PACKAGE,COMMENTS,RELEASED_ON
LKP_ATTRIBUTE_1,3,ATTRIBUTE_1_TXT_GBL,11,20,,,,,,,TVK1T,VTEXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_1,4,ATTRIBUTE_1_TXT_LCL,11,20,,,,,,,TVK1T,VTEXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_1,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_10,1,LEGACY_ATTRIBUTE_10,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_10,2,ATTRIBUTE_10,11,3,,X,X,TVK0,KATR10,X,TVK0T,KATR10,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_10,3,ATTRIBUTE_10_TXT_GBL,11,20,,,,,,,TVK0T,VTEXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_10,4,ATTRIBUTE_10_TXT_LCL,11,20,,,,,,,TVK0T,VTEXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_10,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_2,1,LEGACY_ATTRIBUTE_2,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_2,2,ATTRIBUTE_2,11,2,,X,X,TVK2,KATR2,X,TVK2T,KATR2,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_2,3,ATTRIBUTE_2_TXT_GBL,11,20,,,,,,,TVK2T,VTEXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_2,4,ATTRIBUTE_2_TXT_LCL,11,20,,,,,,,TVK2T,VTEXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_2,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_3,1,LEGACY_ATTRIBUTE_3,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_3,2,ATTRIBUTE_3,11,2,,X,X,TVK3,KATR3,X,TVK3T,KATR3,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_3,3,ATTRIBUTE_3_TXT_GBL,11,20,,,,,,,TVK3T,VTEXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_3,4,ATTRIBUTE_3_TXT_LCL,11,20,,,,,,,TVK3T,VTEXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_3,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_4,1,LEGACY_ATTRIBUTE_4,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_4,2,ATTRIBUTE_4,11,2,,X,X,TVK4,KATR4,X,TVK4T,KATR4,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_4,3,ATTRIBUTE_4_TXT_GBL,11,20,,,,,,,TVK4T,VTEXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_4,4,ATTRIBUTE_4_TXT_LCL,11,20,,,,,,,TVK4T,VTEXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_4,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_5,1,LEGACY_ATTRIBUTE_5,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_5,2,ATTRIBUTE_5,11,2,,X,X,TVK5,KATR5,X,TVK5T,KATR5,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_5,3,ATTRIBUTE_5_TXT_GBL,11,20,,,,,,,TVK5T,VTEXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_5,4,ATTRIBUTE_5_TXT_LCL,11,20,,,,,,,TVK5T,VTEXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_5,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_6,1,LEGACY_ATTRIBUTE_6,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_6,2,ATTRIBUTE_6,11,3,,X,X,TVK6,KATR6,X,TVK6T,KATR6,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_6,3,ATTRIBUTE_6_TXT_GBL,11,20,,,,,,,TVK6T,VTEXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_6,4,ATTRIBUTE_6_TXT_LCL,11,20,,,,,,,TVK6T,VTEXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_6,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_7,1,LEGACY_ATTRIBUTE_7,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_7,2,ATTRIBUTE_7,11,3,,X,X,TVK7,KATR7,X,TVK7T,KATR7,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_7,3,ATTRIBUTE_7_TXT_GBL,11,20,,,,,,,TVK7T,VTEXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_7,4,ATTRIBUTE_7_TXT_LCL,11,20,,,,,,,TVK7T,VTEXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_7,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_8,1,LEGACY_ATTRIBUTE_8,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_8,2,ATTRIBUTE_8,11,3,,X,X,TVK8,KATR8,X,TVK8T,KATR8,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_8,3,ATTRIBUTE_8_TXT_GBL,11,20,,,,,,,TVK8T,VTEXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_8,4,ATTRIBUTE_8_TXT_LCL,11,20,,,,,,,TVK8T,VTEXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_8,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_9,1,LEGACY_ATTRIBUTE_9,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_9,2,ATTRIBUTE_9,11,3,,X,X,TVK9,KATR9,X,TVK9T,KATR9,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_9,3,ATTRIBUTE_9_TXT_GBL,11,20,,,,,,,TVK9T,VTEXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_9,4,ATTRIBUTE_9_TXT_LCL,11,20,,,,,,,TVK9T,VTEXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_ATTRIBUTE_9,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_AUTH_GRP_BASIC_DATA,1,LEGACY_AUTH_GRP_BASIC_DATA,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_AUTH_GRP_BASIC_DATA,2,AUTH_GRP_BASIC_DATA,11,8,,X,X,TQ01D,QMASTAUTH,X,TQ01E,QMASTAUTH,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_AUTH_GRP_BASIC_DATA,3,AUTH_GRP_BASIC_DATA_TXT_GBL,11,40,,,,,,,TQ01E,KURZTEXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_AUTH_GRP_BASIC_DATA,4,AUTH_GRP_BASIC_DATA_TXT_LCL,11,40,,,,,,,TQ01E,KURZTEXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_AUTH_GRP_BASIC_DATA,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_AVAILABILITY_CHECK_CONTROL,1,LEGACY_AVAIL_CHECK,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_AVAILABILITY_CHECK_CONTROL,2,AVAIL_CHECK,11,2,,X,X,TMVF,MTVFP,X,TMVFT,MTVFP,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_AVAILABILITY_CHECK_CONTROL,3,AVAIL_CHECK_TXT_GBL,11,20,,,,,,,TMVFT,BEZEI,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_AVAILABILITY_CHECK_CONTROL,4,AVAIL_CHECK_TXT_LCL,11,20,,,,,,,TMVFT,BEZEI,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_AVAILABILITY_CHECK_CONTROL,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_BANK_MASTER_RECORD,1,LEGACY_BANK_KEYS,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_BANK_MASTER_RECORD,2,BANK_COUNTRY_KEY,11,3,,X,,BNKA,BANKS,X,BNKA,BANKS,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_BANK_MASTER_RECORD,3,BANK_KEYS,11,15,,X,X,BNKA,BANKL,X,BNKA,BANKL,,X,,K02,,,R,ERP,,2010.08.01 12:00:00
LKP_BANK_MASTER_RECORD,4,BANK_KEYS_TXT_GBL,11,60,,,,,,,BNKA,BANKA,,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BANK_MASTER_RECORD,5,BANK_KEYS_TXT_LCL,11,60,,,,,,,BNKA,BANKA,,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BANK_MASTER_RECORD,6,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_BATCHES,1,LEGACY_BATCH_NUMBER,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_BATCHES,2,MATERIAL_NUMBER,11,18,,X,,MCH1,MATNR,X,,,,,,K01,,,R,ERP,noTXTTAB_KEY_IND,2010.08.01 12:00:00
LKP_BATCHES,3,BATCH_NUMBER,11,10,,X,X,MCH1,CHARG,X,,,,,,K02,,,R,ERP,,2010.08.01 12:00:00
LKP_BATCHES,4,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_BATCHES_PLANT,1,LEGACY_BATCH_NUMBER,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_BATCHES_PLANT,2,MATERIAL_NUMBER,11,18,,X,,MCHA,MATNR,X,,,,,,K01,,,R,ERP,noTXTTAB_KEY_IND,2010.08.01 12:00:00
LKP_BATCHES_PLANT,3,PLANT,11,4,,X,,MCHA,WERKS,X,,,,,,K02,,,R,ERP,,2010.08.01 12:00:00
LKP_BATCHES_PLANT,4,BATCH_NUMBER,11,10,,X,X,MCHA,CHARG,X,,,,,,K03,,,R,ERP,,2010.08.01 12:00:00
LKP_BATCHES_PLANT,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_BILLING_DOCUMENT_TYPES,1,LEGACY_BILLING_TYPE,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_BILLING_DOCUMENT_TYPES,2,BILLING_TYPE,11,4,,X,X,TVFK,FKART,X,TVFKT,FKART,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_BILLING_DOCUMENT_TYPES,3,BILLING_TYPE_TXT_GBL,11,50,,,,,,,TVFKT,VTEXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BILLING_DOCUMENT_TYPES,4,BILLING_TYPE_TXT_LCL,11,50,,,,,,,TVFKT,VTEXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BILLING_DOCUMENT_TYPES,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_BILLING_REASONS_BLOCKING,1,LEGACY_BLOCK,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_BILLING_REASONS_BLOCKING,2,BLOCK,11,2,,X,X,TVFS,FAKSP,X,TVFST,FAKSP,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_BILLING_REASONS_BLOCKING,3,BLOCK_TXT_GBL,11,20,,,,,,,TVFST,VTEXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BILLING_REASONS_BLOCKING,4,BLOCK_TXT_LCL,11,20,,,,,,,TVFST,VTEXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BILLING_REASONS_BLOCKING,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_BLK_REASONS_DUNN_NOTICES,1,LEGACY_DUNN_BLOCK,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_BLK_REASONS_DUNN_NOTICES,2,DUNN_BLOCK,11,1,,X,X,T040S,MANSP,X,T040T,MANSP,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_BLK_REASONS_DUNN_NOTICES,3,DUNN_BLOCK_TXT_GBL,11,50,,,,,,,T040T,TEXT1,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BLK_REASONS_DUNN_NOTICES,4,DUNN_BLOCK_TXT_LCL,11,50,,,,,,,T040T,TEXT1,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BLK_REASONS_DUNN_NOTICES,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_BLK_REASONS_PAYMENT,1,LEGACY_PAYMENT_BLOCK_KEY,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_BLK_REASONS_PAYMENT,2,PAYMENT_BLOCK_KEY,11,1,,X,X,T008,ZAHLS,X,T008T,ZAHLS,,X,,K01,,,R,ERP,noCHKTAB_KEY_INDnoTXTTAB_KEY_IND,2010.08.01 12:00:00
LKP_BLK_REASONS_PAYMENT,3,PAYMENT_BLOCK_KEY_TXT_GBL,11,20,,,,,,,T008T,TEXTL,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BLK_REASONS_PAYMENT,4,PAYMENT_BLOCK_KEY_TXT_LCL,11,20,,,,,,,T008T,TEXTL,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BLK_REASONS_PAYMENT,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_BLOCK_FUNCTION,1,LEGACY_BLOCK_FUNCTION,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_BLOCK_FUNCTION,2,BLOCK_FUNCTION,11,2,,X,X,TQ04A,SPERRFKT,X,TQ04S,SPERRFKT,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_BLOCK_FUNCTION,3,BLOCK_FUNCTION_TXT_GBL,11,40,,,,,,,TQ04S,KURZTEXT,SPRACHE,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BLOCK_FUNCTION,4,BLOCK_FUNCTION_TXT_LCL,11,40,,,,,,,TQ04S,KURZTEXT,SPRACHE,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BLOCK_FUNCTION,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_BOM_EXPLOSION_NUMBER,1,LEGACY_BOM_EXPLOSION_NUMBER,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_BOM_EXPLOSION_NUMBER,2,BOM_EXPLOSION_NUMBER,11,8,,X,X,SNUM,SERNR,X,,,,,,K01,,,R,ERP,noTXTTAB_KEY_IND,2010.08.01 12:00:00
LKP_BOM_EXPLOSION_NUMBER,3,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_BOM_STATUS,1,LEGACY_BOM_STATUS,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_BOM_STATUS,2,BOM_STATUS,6,48,,X,X,T415S,STLST,X,T415T,STLST,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_BOM_STATUS,3,BOM_STATUS_TXT_GBL,11,60,,,,,,,T415T,STTXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BOM_STATUS,4,BOM_STATUS_TXT_LCL,11,60,,,,,,,T415T,STTXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BOM_STATUS,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_BOM_USAGE,1,LEGACY_BOM_USAGE,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_BOM_USAGE,2,BOM_USAGE,11,1,,X,X,T416,STLAN,X,T416T,STLAN,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_BOM_USAGE,3,BOM_USAGE_TXT_GBL,11,60,,,,,,,T416T,ANTXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BOM_USAGE,4,BOM_USAGE_TXT_LCL,11,60,,,,,,,T416T,ANTXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BOM_USAGE,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_BUDGET_PERIOD,1,LEGACY_FM_BUDGET_PERIOD,,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.09.16 11:33:47
LKP_BUDGET_PERIOD,2,FM_AREA,,4,Financial Management Area,X,,FMFUNDBPD,FIKRS,X,,,,,,K01,,,R,ERP,,2010.09.16 11:33:47
LKP_BUDGET_PERIOD,3,FUND,,10,Fund,X,,FMFUNDBPD,FINCODE,X,,,,,,K02,,,R,ERP,,2010.09.16 11:33:47
LKP_BUDGET_PERIOD,4,FM_BUDGET_PERIOD,,10,FM: Budget Period,X,X,FMFUNDBPD,BUDGET_PD,X,,,,,,K03,,,R,ERP,,2010.09.16 11:33:47
LKP_BUDGET_PERIOD,5,DI_TIMESTAMP,,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.09.16 11:33:47
LKP_BUDGET_PLAN_PROFILE,1,LEGACY_PROFILE,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_BUDGET_PLAN_PROFILE,2,PROFILE,11,6,,X,X,TBP1C,PROFIL,X,TBP1T,PROFIL,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_BUDGET_PLAN_PROFILE,3,APPLICATION,11,1,,X,,TBP1C,APPLIK,X,TBP1T,APPLIK,,X,,K02,,,R,ERP,,2010.08.01 12:00:00
LKP_BUDGET_PLAN_PROFILE,4,VALUE_TYPE,11,2,,X,,TBP1C,WRTTP,X,TBP1T,WRTTP,,X,,K03,,,R,ERP,,2010.08.01 12:00:00
LKP_BUDGET_PLAN_PROFILE,5,PROFILE_TXT_GBL,11,30,,,,,,,TBP1T,PTEXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BUDGET_PLAN_PROFILE,6,PROFILE_TXT_LCL,11,30,,,,,,,TBP1T,PTEXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BUDGET_PLAN_PROFILE,7,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_BUILDING,1,LEGACY_BUILDING,,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.09.29 09:41:50
LKP_BUILDING,2,BUILDING,,8,Building,X,X,T777A,BUILD,X,,,,,,K01,,,R,ERP,,2010.09.29 09:41:50
LKP_BUILDING,3,DI_TIMESTAMP,,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.09.29 09:41:50
LKP_BULK_STORAGE_INDICATORS,1,LEGACY_BULK_STORAGE,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_BULK_STORAGE_INDICATORS,2,WAREHOUSE_NUMBER,11,3,,X,,T338,LGNUM,X,T338T,LGNUM,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_BULK_STORAGE_INDICATORS,3,BULK_STORAGE,11,2,,X,X,T338,BLOCK,X,T338T,BLOCK,,X,,K02,,,R,ERP,,2010.08.01 12:00:00
LKP_BULK_STORAGE_INDICATORS,4,BULK_STORAGE_TXT_GBL,11,25,,,,,,,T338T,BTEXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BULK_STORAGE_INDICATORS,5,BULK_STORAGE_TXT_LCL,11,25,,,,,,,T338T,BTEXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BULK_STORAGE_INDICATORS,6,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_BUSINESS_AREAS,1,LEGACY_BUSINESS_AREA,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_BUSINESS_AREAS,2,BUSINESS_AREA,11,4,,X,X,TGSB,GSBER,X,TGSBT,GSBER,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_BUSINESS_AREAS,3,BUSINESS_AREA_TXT_GBL,11,30,,,,,,,TGSBT,GTEXT,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BUSINESS_AREAS,4,BUSINESS_AREA_TXT_LCL,11,30,,,,,,,TGSBT,GTEXT,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BUSINESS_AREAS,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_BUSINESS_PLACE,1,LEGACY_BUSINESS_PLACE,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_BUSINESS_PLACE,2,COMPANY_CODE,11,4,,X,,J_1BBRANCH,BUKRS,X,J_1BBRANCH,BUKRS,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_BUSINESS_PLACE,3,BUSINESS_PLACE,11,4,,X,X,J_1BBRANCH,BRANCH,X,J_1BBRANCH,BRANCH,,X,,K02,,,R,ERP,,2010.08.01 12:00:00
LKP_BUSINESS_PLACE,4,BUSINESS_PLACE_TXT_GBL,11,30,,,,,,,J_1BBRANCH,NAME,,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BUSINESS_PLACE,5,BUSINESS_PLACE_TXT_LCL,11,30,,,,,,,J_1BBRANCH,NAME,,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BUSINESS_PLACE,6,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_BUS_TRANSACT_TYPE,1,LEGACY_BUSTRANSACTTYPE,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_BUS_TRANSACT_TYPE,2,BUSTRANSACTTYPE,11,2,,X,X,T605,EXART,X,T605T,EXART,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
LKP_BUS_TRANSACT_TYPE,3,COUNTRY_KEY,11,3,,X,,T605,LAND1,X,T605T,LAND1,,X,,K02,,,R,ERP,,2010.08.01 12:00:00
LKP_BUS_TRANSACT_TYPE,4,BUSTRANSACTTYPE_TXT_GBL,11,80,,,,,,,T605T,BEZEI,SPRAS,,,TEXT_GLOBAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BUS_TRANSACT_TYPE,5,BUSTRANSACTTYPE_TXT_LCL,11,80,,,,,,,T605T,BEZEI,SPRAS,,,TEXT_LOCAL,,,R,ERP,,2010.08.01 12:00:00
LKP_BUS_TRANSACT_TYPE,6,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,ERP,,2010.08.01 12:00:00
LKP_CAPACITY_CATEGORY,1,LEGACY_CAPACITY_CATEGORY,11,255,,X,,,,,,,,,,K_LEGACY,,,R,ERP,,2010.08.01 12:00:00
LKP_CAPACITY_CATEGORY,2,CAPACITY_CATEGORY,11,3,,X,X,TC26,KAPAR,X,TC26T,KAPAR,,X,,K01,,,R,ERP,,2010.08.01 12:00:00
