LEGACY_REGION	REGION	COUNTRY	REGION_TXT_GBL	REGION_TXT_LCL	DI_TIMESTAMP										
E	E	LS	Mafeteng	Mafeteng	2018.06.19 05:33:47										
E	E	SE	Oestergoetland Cnty	Östergötlands Län	2018.06.19 05:33:47										
E	E	SL	Eastern	Eastern	2018.06.19 05:33:47										
E	E	UG	Eastern	Eastern	2018.06.19 05:33:47										
E	E	VE	Barinas	Barinas	2018.06.19 05:33:47										
EAL	EAL	GB	Ealing	Ealing	2018.06.19 05:33:47										
EAY	EAY	GB	East Ayrshire	East Ayrshire	2018.06.19 05:33:47										
EB	EB	GY	East Berbice-Corent.	East Berbice-Corent.	2018.06.19 05:33:47										
EB	EB	NG	Ebonyi	Ebonyi	2018.06.19 05:33:47										
EBR	EBR	PG	East New Britain	East New Britain	2018.06.19 05:33:47										
EC	EC	LU	Echternach	Echternach	2018.06.19 05:33:47										
EC	EC	SS	Central Equatoria	Zentral-Äquatoria	2018.06.19 05:33:47										
EC	EC	ZA	Eastern Cape	Ostkap	2018.06.19 05:33:47										
ED	ED	MD	Edineţ	Edinet	2018.06.19 05:33:47										
ED	ED	NG	Edo	Edo	2018.06.19 05:33:47										
EDH	EDH	GB	Edinburgh	Edinburgh	2018.06.19 05:33:47										
EDU	EDU	GB	East Dunbartonshire	East Dunbartonshire	2018.06.19 05:33:47										
EE	EE	SS	Eastern Equatoria	Ost-Äquatoria	2018.06.19 05:33:47										
EE	EE	TD	Ennedi-Est	Ennedi-Est	2018.06.19 05:33:47										
EG	EG	BS	East Grand Bahama	East Grand Bahama	2018.06.19 05:33:47										
EG	EG	HU	Eger	Eger	2018.06.19 05:33:47										
EHG	EHG	PG	Eastern Highlands	Eastern Highlands	2018.06.19 05:33:47										
EK	EK	NG	Ekiti	Ekiti	2018.06.19 05:33:47										
ELN	ELN	GB	East Lothian	East Lothian	2018.06.19 05:33:47										
ELS	ELS	GB	Eilean Siar	Eilean Siar	2018.06.19 05:33:47										
EM	EM	PA	Emberá	Embera	2018.06.19 05:33:47										
EN	EN	CM	Far North	Far North	2018.06.19 05:33:47										
EN	EN	IT	Enna	Enna	2018.06.19 05:33:47										
EN	EN	NG	Enugu	Enugu	2018.06.19 05:33:47										
ENF	ENF	GB	Enfield	Enfield	2018.06.19 05:33:47										
EO	EO	TD	Ennedi-Ouest	Ennedi-Ouest	2018.06.19 05:33:47										
EP	EP	GH	Eastern	Eastern	2018.06.19 05:33:47										
EP	EP	HN	El Paraíso	El Paraiso	2018.06.19 05:33:47										
EPW	EPW	PG	Enga	Enga	2018.06.19 05:33:47										
EQ	EQ	CD	Équateur	Equateur	2018.06.19 05:33:47										
ER	ER	AM	Yerevan	Jerewan	2018.06.19 05:33:47										
ER	ER	HU	Erd	Erd	2018.06.19 05:33:47										
ER	ER	NA	Erongo	Erongo	2018.06.19 05:33:47										
ER	ER	TL	Ermera	Ermera	2018.06.19 05:33:47										
ERW	ERW	GB	East Renfrewshire	East Renfrewshire	2018.06.19 05:33:47										
ERY	ERY	GB	East Riding of York	East Riding of York	2018.06.19 05:33:47										
ES	ES	BR	Espirito Santo	Espírito Santo	2018.06.19 05:33:47										
ES	ES	CM	East	East	2018.06.19 05:33:47										
ES	ES	GT	Escuintla	Escuintla	2018.06.19 05:33:47										
ES	ES	GY	Essequibo Islands	Essequibo Islands	2018.06.19 05:33:47										
ES	ES	LU	Esch an der Alzette	Esch an der Alzette	2018.06.19 05:33:47										
ES	ES	NI	Estelí	Estelí	2018.06.19 05:33:47										
ESS	ESS	GB	Essex	Essex	2018.06.19 05:33:47										
ESW	ESW	PG	East Sepik	East Sepik	2018.06.19 05:33:47										
ESX	ESX	GB	East Sussex	East Sussex	2018.06.19 05:33:47										
EW	EW	SS	Western Equatoria	West-Äquatoria	2018.06.19 05:33:47										
EX	EX	BS	Exuma	Exuma	2018.06.19 05:33:47										
F	F	EC	Cañar	Canar	2018.06.19 05:33:47										
F	F	GN	Faranah	Faranah	2018.06.19 05:33:47										
F	F	GR	Ionía Nísia	Ionische Inseln	2018.06.19 05:33:47										
F	F	LS	Mohale's Hoek	Mohale's Hoek	2018.06.19 05:33:47										
F	F	MG	Fianarantsoa	Fianarantsoa	2018.06.19 05:33:47										
F	F	SE	Joenkoeping County	Jönköpings Län	2018.06.19 05:33:47										
F	F	VE	Bolivar	Bolivar	2018.06.19 05:33:47										
FA	FA	KW	Al Farwaniyah	Al Farwaniyah	2018.06.19 05:33:47										
FA	FA	MD	Făleşti	Falesti	2018.06.19 05:33:47										
FA	FA	UZ	Fargʻona	Farg'ona	2018.06.19 05:33:47										
FA	FA	WS	Fa'aaaleleaga	Fa'aaaleleaga	2018.06.19 05:33:47										
FAL	FAL	GB	Falkirk	Falkirk	2018.06.19 05:33:47										
FC	FC	IT	Forli-Cesana	Forli/Cesana	2018.06.19 05:33:47										
FC	FC	NG	Abuja Fed. Capital	Abuja (Hauptstadt)	2018.06.19 05:33:47										
FD	FD	UY	Florida	Florida	2018.06.19 05:33:47										
FE	FE	HU	Fejer	Fejer	2018.06.19 05:33:47										
FE	FE	IT	Ferrara	Ferrara	2018.06.19 05:33:47										
FG	FG	IT	Foggia	Foggia	2018.06.19 05:33:47										
FI	FI	IT	Florence	Florenz	2018.06.19 05:33:47										
FIF	FIF	GB	Fife	Fife	2018.06.19 05:33:47										
FJ	FJ	CN	Fujian	Fujian	2018.06.19 05:33:47										
FK	FK	SN	Fatick	Fatick	2018.06.19 05:33:47										
FL	FL	MD	Floreşti	Floresti	2018.06.19 05:33:47										
FL	FL	MU	Flacq	Flacq	2018.06.19 05:33:47										
FL	FL	NL	Flevoland	Flevoland	2018.06.19 05:33:47										
FL	FL	US	Florida	Florida	2018.06.19 05:33:47										
FLN	FLN	GB	Flintshire	Flintshire	2018.06.19 05:33:47										
FM	FM	HN	Francisco Morazán	Francisco Morazan	2018.06.19 05:33:47										
FM	FM	IT	Fermo	Fermo	2018.06.19 05:33:47										
FMO	FMO	GB	Fermanagh & Omagh	Fermanagh & Omagh	2018.06.19 05:33:47										
FP	FP	BS	Freeport	Freeport	2018.06.19 05:33:47										
FR	FR	BW	Francistown	Francistown	2018.06.19 05:33:47										
FR	FR	CH	Fribourg	Fribourg	2018.06.19 05:33:47										
FR	FR	IT	Frosinone	Frosinone	2018.06.19 05:33:47										
FR	FR	NL	Friesland	Friesland	2018.06.19 05:33:47										
FRA	FRA	AF	Farah	Farah	2018.06.19 05:33:47										
FS	FS	UY	Flores	Flores	2018.06.19 05:33:47										
FS	FS	ZA	Free State	Freistaat	2018.06.19 05:33:47										
FU	FU	AE	Fujairah	Fujairah	2018.06.19 05:33:47										
FUN	FUN	TV	Funafuti	Funafuti	2018.06.19 05:33:47										
FYB	FYB	AF	Faryab	Faryab	2018.06.19 05:33:47										
FYM	FYM	EG	Faiyum	Faiyum	2018.06.19 05:33:47										
G	G	CR	Guanacaste	Guanacaste	2018.06.19 05:33:47										
G	G	EC	Guayas	Guayas	2018.06.19 05:33:47										
G	G	GR	Dytikí Elláda	Westgriechenland	2018.06.19 05:33:47										
G	G	IE	Galway	Galway	2018.06.19 05:33:47										
G	G	KI	Gilbert Islands	Gilbert Islands	2018.06.19 05:33:47										
G	G	KM	Grande Comore	Grande Comore	2018.06.19 05:33:47										
G	G	LS	Quthing	Quthing	2018.06.19 05:33:47										
G	G	MZ	Gaza	Gaza	2018.06.19 05:33:47										
G	G	SE	Kronoberg County	Kronobergs Län	2018.06.19 05:33:47										
G	G	VE	Carabobo	Carabobo	2018.06.19 05:33:47										
GA	GA	BT	Gasa	Gasa	2018.06.19 05:33:47										
GA	GA	BW	Gaborone	Gaborone	2018.06.19 05:33:47										
GA	GA	ET	Gambela Peoples	Gambela Peoples	2018.06.19 05:33:47										
GA	GA	GW	Gabú	Gabu	2018.06.19 05:33:47										
GA	GA	HT	Grande'Anse	Grande Anse	2018.06.19 05:33:47										
GA	GA	IN	Goa	Goa	2018.06.19 05:33:47										
GA	GA	MD	Găgăuzia (UTAG)	Gagauzia (UTAG)	2018.06.19 05:33:47										
GA	GA	SO	Galguduud	Galguduud	2018.06.19 05:33:47										
GA	GA	US	Georgia	Georgia	2018.06.19 05:33:47										
GAN	GAN	BF	Ganzourgou	Ganzourgou	2018.06.19 05:33:47										
GAT	GAT	GB	Gateshead	Gateshead	2018.06.19 05:33:47										
GB	GB	ER	Gash-Barka	Gash-Barka	2018.06.19 05:33:47										
GB	GB	KG	Bishkek	Bischkek	2018.06.19 05:33:47										
GB	GB	LR	Grand Bassa	Grand Bassa County	2018.06.19 05:33:47										
GB	GB	PK	Gilgit-Baltistan	Gilgit-Baltistan	2018.06.19 05:33:47										
GB	GB	TJ	Kŭhistoni Badakhshon	Berg-Badachschan	2018.06.19 05:33:47										
GC	GC	BS	Grand Cay	Grand Cay	2018.06.19 05:33:47										
GD	GD	CI	Gôh-Djiboua	Goh-Djiboua	2018.06.19 05:33:47										
GD	GD	CN	Guangdong	Guangdong	2018.06.19 05:33:47										
GD	GD	HN	Gracias a Dios	Gracias a Dios	2018.06.19 05:33:47										
GD	GD	SD	Gedaref	Gedaref	2018.06.19 05:33:47										
GE	GE	CH	Geneva	Geneve	2018.06.19 05:33:47										
GE	GE	IT	Genova	Genova	2018.06.19 05:33:47										
GE	GE	NL	Gelderland	Gelderland	2018.06.19 05:33:47										
GE	GE	SO	Gedo	Gedo	2018.06.19 05:33:47										
GE	GE	WS	Gaga'emauga	Gaga'emauga	2018.06.19 05:33:47										
GG	GG	LR	Grand Gedeh	Grand Gedeh County	2018.06.19 05:33:47										
GH	GH	BW	Ghanzi	Ghanzi	2018.06.19 05:33:47										
GH	GH	EG	Gharbia	Al-Gharbiyya	2018.06.19 05:33:47										
GHA	GHA	AF	Ghazni	Ghazni	2018.06.19 05:33:47										
GHO	GHO	AF	Ghor	Ghor	2018.06.19 05:33:47										
GI	GI	BI	Gitega	Gitega	2018.06.19 05:33:47										
GI	GI	WS	Gagaifomauga	Gagaifomauga	2018.06.19 05:33:47										
GIS	GIS	NZ	Gisborne	Gisborne	2018.06.19 05:33:47										
GJ	GJ	IN	Gujarat	Gujarat	2018.06.19 05:33:47										
GJ	GJ	RO	Gorj	Gorj	2018.06.19 05:33:47										
GK	GK	LR	Grand Kru	Grand Kru County	2018.06.19 05:33:47										
GK	GK	SD	West Kordofan	West-Kordofan	2018.06.19 05:33:47										
GL	GL	CH	Glarus	Glarus	2018.06.19 05:33:47										
GL	GL	MD	Glodeni	Glodeni	2018.06.19 05:33:47										
GL	GL	RO	Galati	Galati	2018.06.19 05:33:47										
GLG	GLG	GB	Glasgow City	Glasgow	2018.06.19 05:33:47										
GLS	GLS	GB	Gloucestershire	Gloucestershire	2018.06.19 05:33:47										
GNA	GNA	BF	Gnagna	Gnagna	2018.06.19 05:33:47										
GO	GO	BR	Goias	Goiás	2018.06.19 05:33:47										
GO	GO	ID	Gorontalo	Gorontalo	2018.06.19 05:33:47										
GO	GO	IT	Gorizia	Gorizia	2018.06.19 05:33:47										
GO	GO	KG	Osh City	Osh-Stadt	2018.06.19 05:33:47										
GO	GO	NG	Gombe	Gombe	2018.06.19 05:33:47										
GOU	GOU	BF	Gourma	Gourma	2018.06.19 05:33:47										
GP	GP	LR	Gbarpolu	Gbarpolu County	2018.06.19 05:33:47										
GP	GP	MU	Grand Port	Grand Port	2018.06.19 05:33:47										
GP	GP	ZA	Gauteng	Gauteng	2018.06.19 05:33:47										
GPK	GPK	PG	Gulf	Gulf	2018.06.19 05:33:47										
GR	GR	AM	Gegharkunik	Gegharkunik	2018.06.19 05:33:47										
GR	GR	CH	Graubuenden	Graubünden	2018.06.19 05:33:47										
GR	GR	IT	Grosseto	Grosseto	2018.06.19 05:33:47										
GR	GR	LU	Grevenmacher	Grevenmacher	2018.06.19 05:33:47										
GR	GR	NI	Granada	Granada	2018.06.19 05:33:47										
GR	GR	NL	Groningen	Groningen	2018.06.19 05:33:47										
GR	GR	RO	Giurgiu	Giurgiu	2018.06.19 05:33:47										
GR	GR	TD	Guéra	Guera	2018.06.19 05:33:47										
GRE	GRE	GB	Greenwich	Greenwich	2018.06.19 05:33:47										
GRO	GRO	MX	Guerrero	Guerrero	2018.06.19 05:33:47										
GS	GS	CN	Gansu	Gansu	2018.06.19 05:33:47										
GS	GS	HU	Gyor-Moson-Sopron	Gyor-Moson-Sopron	2018.06.19 05:33:47										
GT	GT	LY	Ghat	Ghat	2018.06.19 05:33:47										
GU	GU	GE	Guria	Gurien	2018.06.19 05:33:47										
GU	GU	GT	Guatemala	Guatemala	2018.06.19 05:33:47										
GU	GU	US	Guam	Guam	2018.06.19 05:33:47										
GUA	GUA	MX	Guanajuato	Guanajuato	2018.06.19 05:33:47										
GWN	GWN	GB	Gwynedd	Gwynedd	2018.06.19 05:33:47										
GX	GX	CN	Guangxi	Guangxi	2018.06.19 05:33:47										
GY	GY	HU	Gyor	Gyor	2018.06.19 05:33:47										
GZ	GZ	CN	Guizhou	Guizhou	2018.06.19 05:33:47										
GZ	GZ	EG	Giza	Al-Giza	2018.06.19 05:33:47										
GZ	GZ	SD	Gezira	Gezira	2018.06.19 05:33:47										
GZA	GZA	PS	Gaza	Gaza	2018.06.19 05:33:47										
H	H	BO	Chuquisaca	Chuquisaca	2018.06.19 05:33:47										
H	H	CR	Heredia	Heredia	2018.06.19 05:33:47										
H	H	EC	Chimborazo	Chimborazo	2018.06.19 05:33:47										
H	H	GR	Stereá Elláda	Mittelgriechenland	2018.06.19 05:33:47										
H	H	LS	Qacha's Nek	Qacha's Nek	2018.06.19 05:33:47										
H	H	SE	Kalmar County	Kalmar Län	2018.06.19 05:33:47										
H	H	VE	Cojedes	Cojedes	2018.06.19 05:33:47										
HA	HA	CN	Henan	Henan	2018.06.19 05:33:47										
HA	HA	ET	Harari People	Harari People	2018.06.19 05:33:47										
HA	HA	IL	Haifa	Haifa	2018.06.19 05:33:47										
HA	HA	KW	Hawalli	Hawalli	2018.06.19 05:33:47										
HA	HA	NA	Hardap	Hardap	2018.06.19 05:33:47										
HA	HA	SY	Al-Hasaka	Al-Hasaka	2018.06.19 05:33:47										
HA	HA	ZW	Harare	Harare	2018.06.19 05:33:47										
HAL	HAL	GB	Halton	Halton	2018.06.19 05:33:47										
HAM	HAM	GB	Hampshire	Hampshire	2018.06.19 05:33:47										
HAV	HAV	GB	Havering	Havering	2018.06.19 05:33:47										
HB	HB	CN	Hubei	Hubei	2018.06.19 05:33:47										
HB	HB	DE	Bremen	Bremen	2018.06.19 05:33:47										
HB	HB	HU	Hajdu-Bihar	Hajdu-Bihar	2018.06.19 05:33:47										
HBN	HBN	PS	Hebron	Hebron	2018.06.19 05:33:47										
HCK	HCK	GB	Hackney	Hackney	2018.06.19 05:33:47										
HD	HD	RO	Hunedoara	Hunedoara	2018.06.19 05:33:47										
HD	HD	YE	Hadramaut	Hadramaut	2018.06.19 05:33:47										
HE	HE	CN	Hebei	Hebei	2018.06.19 05:33:47										
HE	HE	DE	Hessen	Hessen	2018.06.19 05:33:47										
HE	HE	HU	Heves	Heves	2018.06.19 05:33:47										
HEF	HEF	GB	Herefordshire	Herefordshire	2018.06.19 05:33:47										
HEL	HEL	AF	Helmand	Helmand	2018.06.19 05:33:47										
HER	HER	AF	Herat	Herat	2018.06.19 05:33:47										
HH	HH	DE	Hamburg	Hamburg	2018.06.19 05:33:47										
HH	HH	SZ	Hhohho	Hhohho	2018.06.19 05:33:47										
HI	HI	BS	Harbour Island	Harbour Island	2018.06.19 05:33:47										
HI	HI	CN	Hainan	Hainan	2018.06.19 05:33:47										
HI	HI	MD	Hînceşti	Hincesti	2018.06.19 05:33:47										
HI	HI	SO	Hiiraan	Hiiraan	2018.06.19 05:33:47										
HI	HI	SY	Homs	Homs	2018.06.19 05:33:47										
HI	HI	US	Hawaii	Hawaii	2018.06.19 05:33:47										
HID	HID	MX	Hidalgo	Hidalgo	2018.06.19 05:33:47										
HIL	HIL	GB	Hillingdon	Hillingdon	2018.06.19 05:33:47										
HJ	HJ	YE	Hajjah	Hajjah	2018.06.19 05:33:47										
HK	HK	CD	Haut-Katanga	Haut-Katanga	2018.06.19 05:33:47										
HK	HK	CF	Haute-Kotto	Haute-Kotto	2018.06.19 05:33:47										
HK	HK	CN	Hong Kong	Hongkong	2018.06.19 05:33:47										
HK	HK	HK	Hong Kong - China	Hongkong - China	2018.06.19 05:33:47										
HKB	HKB	NZ	Hawke´s Bay	Hawke's Bay	2018.06.19 05:33:47										
HL	HL	CD	Haut-Lomami	Haut-Lomami	2018.06.19 05:33:47										
HL	HL	CN	Heilongjiang	Heilongjiang	2018.06.19 05:33:47										
HL	HL	SH	St. Helena	St. Helena	2018.06.19 05:33:47										
HL	HL	SY	Aleppo	Aleppo	2018.06.19 05:33:47										
HL	HL	TD	Hadjer Lamis	Hadjer-Lamis	2018.06.19 05:33:47										
HLA	HLA	PG	Hela	Hela	2018.06.19 05:33:47										
HLD	HLD	GB	Highland	Highland	2018.06.19 05:33:47										
HM	HM	BY	City of Minsk	Stadt Minsk	2018.06.19 05:33:47										
HM	HM	CF	Haut-Mbomou	Haut-Mbomou	2018.06.19 05:33:47										
HM	HM	SY	Hama	Hama	2018.06.19 05:33:47										
HMF	HMF	GB	Hammersm & Fulham	Hammersm & Fulham	2018.06.19 05:33:47										
HN	HN	CN	Hunan	Hunan	2018.06.19 05:33:47										
HN	HN	VN	Ha Noi	Hanoi	2018.06.19 05:33:47										
HNS	HNS	GB	Hounslow	Hounslow	2018.06.19 05:33:47										
HO	HO	BY	Gomel Region	Region Gomel	2018.06.19 05:33:47										
HO	HO	LA	Houaphan	Houaphan	2018.06.19 05:33:47										
HOU	HOU	BF	Houet	Houet	2018.06.19 05:33:47										
HP	HP	IN	Himachal Pradesh	Himachal Pradesh	2018.06.19 05:33:47										
HP	HP	VN	Hai Phong	Hai Phong	2018.06.19 05:33:47										
HPL	HPL	GB	Hartlepool	Hartlepool	2018.06.19 05:33:47										
HR	HR	BY	Grodno Region	Region Grodno	2018.06.19 05:33:47										
HR	HR	IN	Haryana	Haryana	2018.06.19 05:33:47										
HR	HR	RO	Harghita	Harghita	2018.06.19 05:33:47										
HRT	HRT	GB	Hertfordshire	Hertfordshire	2018.06.19 05:33:47										
HRW	HRW	GB	Harrow	Harrow	2018.06.19 05:33:47										
HRY	HRY	GB	Haringey	Haringey	2018.06.19 05:33:47										
HS	HS	CF	Mambéré-Kadéï	Mambere-Kadei	2018.06.19 05:33:47										
HSQ	HSQ	TW	Hsinchu	Hsinchu	2018.06.19 05:33:47										
HSZ	HSZ	TW	Hsinchu	Hsinchu	2018.06.19 05:33:47										
HT	HT	BS	Hope Town	Hope Town	2018.06.19 05:33:47										
HU	HU	CD	Haut-Uélé	Haut-Uele	2018.06.19 05:33:47										
HU	HU	GT	Huehuetenango	Huehuetenango	2018.06.19 05:33:47										
HU	HU	YE	Al Hudaydah	Al Hudaydah	2018.06.19 05:33:47										
HUA	HUA	AO	Huambo	Huambo	2018.06.19 05:33:47										
HUA	HUA	TW	Hualien	Hualien	2018.06.19 05:33:47										
HUC	HUC	PE	Huanuco	Huanuco	2018.06.19 05:33:47										
HUI	HUI	AO	Huíla	Huila	2018.06.19 05:33:47										
HUV	HUV	PE	Huancavelica	Huancavelica	2018.06.19 05:33:47										
HV	HV	HU	Hodmezovasarhely	Hodmezovasarhely	2018.06.19 05:33:47										
I	I	EC	Imbabura	Imbabura	2018.06.19 05:33:47										
I	I	GR	Attikí	Attika	2018.06.19 05:33:47										
I	I	MZ	Inhambane	Inhambane	2018.06.19 05:33:47										
I	I	SE	Gotland County	Gotlands Län	2018.06.19 05:33:47										
I	I	VE	Falcon	Falcon	2018.06.19 05:33:47										
IA	IA	MD	Ialoveni	Laloveni	2018.06.19 05:33:47										
IA	IA	US	Iowa	Iowa	2018.06.19 05:33:47										
IB	IB	HN	Islas de la Bahía	Islas de la Bahia	2018.06.19 05:33:47										
IB	IB	YE	Ibb	Ibb	2018.06.19 05:33:47										
ICA	ICA	PE	Ica	Ica	2018.06.19 05:33:47										
ID	ID	SY	Idlib	Idlib	2018.06.19 05:33:47										
ID	ID	US	Idaho	Idaho	2018.06.19 05:33:47										
IF	IF	RO	Ilfov	Ilfov	2018.06.19 05:33:47										
IL	IL	RO	Ialomita	Ialomita	2018.06.19 05:33:47										
IL	IL	US	Illinois	Illinois	2018.06.19 05:33:47										
ILA	ILA	TW	Yilan	Yilan	2018.06.19 05:33:47										
IM	IM	GE	Imereti	Imeretien	2018.06.19 05:33:47										
IM	IM	IT	Imperia	Imperia	2018.06.19 05:33:47										
IM	IM	NG	Imo	Imo	2018.06.19 05:33:47										
IN	IN	BS	Inagua	Inagua	2018.06.19 05:33:47										
IN	IN	HN	Intibucá	Intibuca	2018.06.19 05:33:47										
IN	IN	US	Indiana	Indiana	2018.06.19 05:33:47										
IOB	IOB	BF	Ioba	Ioba	2018.06.19 05:33:47										
IOS	IOS	GB	Isles of Scilly	Scilly-Inseln	2018.06.19 05:33:47										
IOW	IOW	GB	Isle of Wight	Isle of Wight	2018.06.19 05:33:47										
IR	IR	JO	Irbid	Irbid	2018.06.19 05:33:47										
IS	IS	EG	Ismailia	Ismailia	2018.06.19 05:33:47										
IS	IS	IT	Isernia	Isernia	2018.06.19 05:33:47										
IS	IS	PK	Islamabad	Islamabad	2018.06.19 05:33:47										
IS	IS	RO	Iasi	Iasi	2018.06.19 05:33:47										
ISL	ISL	GB	Islington	Islington	2018.06.19 05:33:47										
IT	IT	CD	Ituri	Ituri	2018.06.19 05:33:47										
IVC	IVC	GB	Inverclyde	Inverclyde	2018.06.19 05:33:47										
IZ	IZ	GT	Izabal	Izabal	2018.06.19 05:33:47										
J	J	GR	Peloponnísos	Peloponnes	2018.06.19 05:33:47										
J	J	KG	Jalal-Abad	Jalal-Abad	2018.06.19 05:33:47										
J	J	LS	Mokhotlong	Mokhotlong	2018.06.19 05:33:47										
J	J	VE	Guarico	Guarico	2018.06.19 05:33:47										
JA	JA	GT	Jalapa	Jalapa	2018.06.19 05:33:47										
JA	JA	ID	Jambi	Jambi	2018.06.19 05:33:47										
JA	JA	JO	Jarash	Gerasa	2018.06.19 05:33:47										
JA	JA	KW	Al Jahra	Al Jahra	2018.06.19 05:33:47										
JA	JA	LB	South-Lebanon	Süd-Libanon	2018.06.19 05:33:47										
JA	JA	LY	Jabal al Akhdar	Al-Dschabal al-Achd.	2018.06.19 05:33:47										
JA	JA	YE	Al Jawf	Al Jawf	2018.06.19 05:33:47										
JAL	JAL	MX	Jalisco	Jalisco	2018.06.19 05:33:47										
JB	JB	ID	West Java	Jawa Barat	2018.06.19 05:33:47										
JD	JD	SO	Middle Juba	Jubbada Dhexe	2018.06.19 05:33:47										
JEL	JEL	LV	Jelgava	Jelgava	2018.06.19 05:33:47										
JEM	JEM	PS	Jerusalem	Jerusalem	2018.06.19 05:33:47										
JEN	JEN	PS	Jenin	Jenin	2018.06.19 05:33:47										
JG	JG	LY	Jabal al Gharbi	Al-Dschabal al Ghar.	2018.06.19 05:33:47										
JG	JG	SS	Jonglei	Jonglei	2018.06.19 05:33:47										
JH	JH	IN	Jharkhand	Jharkhand	2018.06.19 05:33:47										
JH	JH	SO	Lower Juba	Jubbada Hoose	2018.06.19 05:33:47										
JI	JI	ID	East Java	Jawa Timur	2018.06.19 05:33:47										
JI	JI	LY	Al Jfara	Al Jfara	2018.06.19 05:33:47										
JI	JI	NG	Jigawa	Jigawa	2018.06.19 05:33:47										
JI	JI	NI	Jinotega	Jinotega	2018.06.19 05:33:47										
JI	JI	UZ	Jizzax	Jizzax	2018.06.19 05:33:47										
JK	JK	ID	Jakarta	Jakarta	2018.06.19 05:33:47										
JK	JK	IN	Jammu and Kashmir	Jammu und Kashmir	2018.06.19 05:33:47										
JK	JK	PK	Azad Kashmir	Asad Kaschmir	2018.06.19 05:33:47										
JKB	JKB	LV	Jēkabpils	Jekabpils	2018.06.19 05:33:47										
JL	JL	CN	Jilin	Jilin	2018.06.19 05:33:47										
JL	JL	LB	Mount Lebanon	Libanongebirge	2018.06.19 05:33:47										
JM	JM	IL	Jerusalem	Jerusalem	2018.06.19 05:33:47										
JN	JN	HU	Jasz-Nagykun-Szolnok	Jasz-Nagykun-Szolnok	2018.06.19 05:33:47										
JOW	JOW	AF	Jowzjan	Dschuzdschan	2018.06.19 05:33:47										
JRH	JRH	PS	Jericho & Al Aghwar	Jericho & Al Aghwar	2018.06.19 05:33:47										
JS	JS	CN	Jiangsu	Jiangsu	2018.06.19 05:33:47										
JS	JS	EG	South Sinai	Südsinai	2018.06.19 05:33:47										
JT	JT	ID	Central Java	Jawa Tengah	2018.06.19 05:33:47										
JU	JU	CH	Jura	Jura	2018.06.19 05:33:47										
JU	JU	GT	Jutiapa	Jutiapa	2018.06.19 05:33:47										
JU	JU	LY	Jufrah	Jufrah	2018.06.19 05:33:47										
JUN	JUN	PE	Junin	Junin	2018.06.19 05:33:47										
JUR	JUR	LV	Jūrmala	Jurmala	2018.06.19 05:33:47										
JW	JW	BW	Jwaneng	Jwaneng	2018.06.19 05:33:47										
JWK	JWK	PG	Jiwaka	Jiwaka	2018.06.19 05:33:47										
JX	JX	CN	Jiangxi	Jiangxi	2018.06.19 05:33:47										
K	K	GN	Kankan	Kankan	2018.06.19 05:33:47										
K	K	GR	Voreío Aigaío	Nördliche Ägäis	2018.06.19 05:33:47										
K	K	LS	Thaba-Tseka	Thaba-Tseka	2018.06.19 05:33:47										
K	K	SE	Blekinge County	Blekinge Län	2018.06.19 05:33:47										
K	K	TG	Kara	Kara	2018.06.19 05:33:47										
K	K	VE	Lara	Lara	2018.06.19 05:33:47										
KA	KA	GE	Kakheti	Kakhetien	2018.06.19 05:33:47										
KA	KA	IN	Karnataka	Karnataka	2018.06.19 05:33:47										
KA	KA	IQ	Karbala	Karbala	2018.06.19 05:33:47										
KA	KA	JO	Karak	Karak	2018.06.19 05:33:47										
KA	KA	NA	Karas	Karas	2018.06.19 05:33:47										
KA	KA	SD	Kassala	Kassala	2018.06.19 05:33:47										
KA	KA	SN	Kaffrine	Kaffrine	2018.06.19 05:33:47										
KA	KA	TD	Kanem	Kanem	2018.06.19 05:33:47										
KAB	KAB	AF	Kabul	Kabul	2018.06.19 05:33:47										
KAD	KAD	BF	Kadiogo	Kadiogo	2018.06.19 05:33:47										
KAN	KAN	AF	Kandahar	Kandahar	2018.06.19 05:33:47										
KAP	KAP	AF	Kapisa	Kapisa	2018.06.19 05:33:47										
KAR	KAR	KZ	Karagandy region	Gebiet Qaraghandy	2018.06.19 05:33:47										
KB	KB	CF	Gribingui	Gribingui	2018.06.19 05:33:47										
KB	KB	EG	Qalyubia	Qalyubia	2018.06.19 05:33:47										
KB	KB	ID	West Kalimantan	Kalimantan Barat	2018.06.19 05:33:47										
KC	KC	CD	Kasaï Central	Kasai-Central	2018.06.19 05:33:47										
KD	KD	NG	Kaduna	Kaduna	2018.06.19 05:33:47										
KD	KD	SN	Kolda	Kolda	2018.06.19 05:33:47										
KDZ	KDZ	AF	Kunduz	Kundus	2018.06.19 05:33:47										
KE	KE	CD	Kasai-Oriental	Kasai-Oriental	2018.06.19 05:33:47										
KE	KE	HU	Komarom-Esztergom	Komarom-Esztergom	2018.06.19 05:33:47										
KE	KE	IE	Kildare	Kildare	2018.06.19 05:33:47										
